subj,freq,ptype,dur,itemN,trial,rt,error,prevRT,prevERR,prevYES,itemERR,subjERR,ID
32,HF,rel,33ms,52,169,306.8,0,517.6,no,yes,0,14.6,am
32,HF,rel,33ms,53,173,482.8,0,489.5,no,yes,0,14.6,am
32,HF,rel,33ms,54,44,1825.6,1,717,no,no,14.3,14.6,am
32,HF,rel,33ms,55,14,189.1,1,167.2,no,yes,0,14.6,am
32,HF,rel,33ms,56,25,285.1,1,279.3,no,yes,0,14.6,am
32,HF,rel,33ms,57,127,543.2,0,361.4,no,no,0,14.6,am
32,HF,rel,33ms,58,139,547.5,0,469.6,no,yes,0,14.6,am
32,HF,rel,33ms,59,155,555.6,1,568.6,no,yes,12.5,14.6,am
32,HF,rel,33ms,60,100,549.8,0,612.9,no,yes,12.5,14.6,am
32,LF,rel,33ms,73,195,480.5,0,732.7,no,no,0,14.6,am
32,LF,rel,33ms,74,192,450.4,0,517.2,no,yes,0,14.6,am
32,LF,rel,33ms,75,68,467.8,0,593.5,no,yes,0,14.6,am
32,LF,rel,33ms,76,171,437.1,0,263.2,no,yes,12.5,14.6,am
32,LF,rel,33ms,77,175,390.6,1,,yes,,12.5,14.6,am
32,LF,rel,33ms,78,46,1623.9,1,58.1,no,no,14.3,14.6,am
32,LF,rel,33ms,79,20,330.6,1,,yes,,25,14.6,am
32,LF,rel,33ms,80,24,279.3,1,,yes,,0,14.6,am
32,LF,rel,33ms,81,124,496.5,0,532,no,no,12.5,14.6,am
32,LF,rel,33ms,82,138,469.6,0,,yes,,0,14.6,am
32,LF,rel,33ms,83,147,423.5,0,473.6,no,yes,25,14.6,am
32,LF,rel,33ms,84,95,714.9,0,,yes,,12.5,14.6,am
32,HF,unrel,66ms,13,191,517.2,0,336.8,no,yes,0,14.6,am
32,HF,unrel,66ms,14,187,410,0,509.5,no,yes,12.5,14.6,am
32,HF,unrel,66ms,15,65,517.6,0,630.9,no,no,0,14.6,am
32,HF,unrel,66ms,16,179,543.7,0,574.3,no,yes,0,14.6,am
32,HF,unrel,66ms,17,161,453.7,1,655.7,no,no,12.5,14.6,am
32,HF,unrel,66ms,18,58,524.2,0,645.4,no,no,0,14.6,am
32,HF,unrel,66ms,19,16,126,1,297.5,no,yes,0,14.6,am
32,HF,unrel,66ms,20,15,297.5,1,189.1,no,yes,0,14.6,am
32,HF,unrel,66ms,21,117,548.9,0,440.5,no,no,0,14.6,am
32,HF,unrel,66ms,22,135,570.4,0,,yes,,0,14.6,am
32,HF,unrel,66ms,23,156,542,0,,yes,,0,14.6,am
32,HF,unrel,66ms,24,99,612.9,0,521.2,no,no,0,14.6,am
32,LF,unrel,66ms,37,189,492.3,0,359.9,no,yes,0,14.6,am
32,LF,unrel,66ms,38,182,573.1,1,,yes,,25,14.6,am
32,LF,unrel,66ms,39,67,593.5,0,634.8,no,no,12.5,14.6,am
32,LF,unrel,66ms,40,172,489.5,0,437.1,no,yes,0,14.6,am
32,LF,unrel,66ms,41,176,595,0,,yes,,0,14.6,am
32,LF,unrel,66ms,42,49,350.9,0,749.2,no,no,0,14.6,am
32,LF,unrel,66ms,43,29,774.9,0,,yes,,0,14.6,am
32,LF,unrel,66ms,44,31,668.7,0,997.7,no,no,0,14.6,am
32,LF,unrel,66ms,45,118,495.2,1,548.9,no,yes,37.5,14.6,am
32,LF,unrel,66ms,46,133,706.8,0,644.1,no,no,12.5,14.6,am
32,LF,unrel,66ms,47,146,473.6,0,429.2,no,yes,37.5,14.6,am
32,LF,unrel,66ms,48,88,494.3,1,531.3,no,no,37.5,14.6,am
32,HF,unrel,33ms,1,203,439.9,0,597.6,no,no,12.5,14.6,am
32,HF,unrel,33ms,2,199,475.1,0,534.7,no,yes,0,14.6,am
32,HF,unrel,33ms,3,69,601.7,0,467.8,no,yes,0,14.6,am
32,HF,unrel,33ms,4,180,428.2,0,543.7,no,yes,0,14.6,am
32,HF,unrel,33ms,5,158,475.9,0,602.3,no,no,12.5,14.6,am
32,HF,unrel,33ms,6,54,566.4,0,746.6,no,yes,12.5,14.6,am
32,HF,unrel,33ms,7,34,348.3,0,502.4,no,yes,0,14.6,am
32,HF,unrel,33ms,8,23,473.4,1,,yes,,12.5,14.6,am
32,HF,unrel,33ms,9,122,535.6,0,425.7,no,no,12.5,14.6,am
32,HF,unrel,33ms,10,148,405.4,0,423.5,no,yes,0,14.6,am
32,HF,unrel,33ms,11,141,569,0,711.9,no,no,12.5,14.6,am
32,HF,unrel,33ms,12,94,445,1,544.6,no,no,12.5,14.6,am
32,LF,unrel,33ms,25,185,647.5,0,,yes,,0,14.6,am
32,LF,unrel,33ms,26,197,588.4,0,653,no,no,12.5,14.6,am
32,LF,unrel,33ms,27,62,390,1,512.8,no,no,37.5,14.6,am
32,LF,unrel,33ms,28,168,517.6,0,423.8,no,yes,12.5,14.6,am
32,LF,unrel,33ms,29,178,574.3,0,595.9,no,no,12.5,14.6,am
32,LF,unrel,33ms,30,56,513.7,0,784,no,no,12.5,14.6,am
32,LF,unrel,33ms,31,13,167.2,1,,yes,,28.6,14.6,am
32,LF,unrel,33ms,32,35,442.1,0,348.3,no,yes,12.5,14.6,am
32,LF,unrel,33ms,33,114,774.9,0,551.1,no,yes,0,14.6,am
32,LF,unrel,33ms,34,136,581.4,0,570.4,no,yes,12.5,14.6,am
32,LF,unrel,33ms,35,142,468,0,569,no,yes,12.5,14.6,am
32,LF,unrel,33ms,36,89,774.9,0,,yes,,37.5,14.6,am
33,HF,rel,66ms,61,93,510.4,0,597.6,no,no,0,7.3,cw
33,HF,rel,66ms,62,96,396.1,0,988.5,no,yes,0,7.3,cw
33,HF,rel,66ms,63,197,637.1,0,738.7,no,no,12.5,7.3,cw
33,HF,rel,66ms,64,81,438.5,0,1066.4,no,no,0,7.3,cw
33,HF,rel,66ms,65,76,524.3,0,528.6,no,yes,12.5,7.3,cw
33,HF,rel,66ms,66,55,474.6,0,502.2,no,yes,12.5,7.3,cw
33,HF,rel,66ms,67,149,437.3,0,521.6,no,yes,0,7.3,cw
33,HF,rel,66ms,68,144,838.8,0,434.4,no,yes,0,7.3,cw
33,HF,rel,66ms,69,169,681.1,0,,yes,,0,7.3,cw
33,HF,rel,66ms,70,131,583.7,0,841.5,no,yes,0,7.3,cw
33,HF,rel,66ms,71,122,511,0,723.9,no,no,12.5,7.3,cw
33,HF,rel,66ms,72,35,489.1,0,918.6,no,no,0,7.3,cw
33,LF,rel,66ms,85,86,432.4,0,,yes,,0,7.3,cw
33,LF,rel,66ms,86,99,453.1,0,579.6,no,yes,0,7.3,cw
33,LF,rel,66ms,87,199,888.3,0,629.2,no,no,12.5,7.3,cw
33,LF,rel,66ms,88,72,527.7,0,,yes,,0,7.3,cw
33,LF,rel,66ms,89,67,530.7,0,,yes,,12.5,7.3,cw
33,LF,rel,66ms,90,43,475.3,0,561,no,yes,0,7.3,cw
33,LF,rel,66ms,91,134,760.9,0,,yes,,12.5,7.3,cw
33,LF,rel,66ms,92,143,434.4,0,702.5,no,no,0,7.3,cw
33,LF,rel,66ms,93,177,362.1,1,535.1,no,no,25,7.3,cw
33,LF,rel,66ms,94,126,507,0,,yes,,12.5,7.3,cw
33,LF,rel,66ms,95,111,455.6,0,532.6,no,yes,14.3,7.3,cw
33,LF,rel,66ms,96,31,574.7,0,,yes,,0,7.3,cw
33,HF,rel,33ms,49,85,484,1,627.1,no,no,12.5,7.3,cw
33,HF,rel,33ms,50,87,414.3,0,432.4,no,yes,0,7.3,cw
33,HF,rel,33ms,51,200,696.7,0,1100.7,no,yes,12.5,7.3,cw
33,HF,rel,33ms,52,77,395.6,0,524.3,no,yes,0,7.3,cw
33,HF,rel,33ms,53,73,492.9,0,527.7,no,yes,0,7.3,cw
33,HF,rel,33ms,54,57,485.7,0,528.5,no,yes,14.3,7.3,cw
33,HF,rel,33ms,55,147,566.6,0,596.3,no,no,0,7.3,cw
33,HF,rel,33ms,56,148,521.6,0,566.6,no,yes,0,7.3,cw
33,HF,rel,33ms,57,163,661.3,0,778.8,no,no,0,7.3,cw
33,HF,rel,33ms,58,115,478,0,855.1,no,yes,0,7.3,cw
33,HF,rel,33ms,59,124,529.3,0,507.4,no,no,12.5,7.3,cw
33,HF,rel,33ms,60,33,563.6,0,1128.2,no,no,12.5,7.3,cw
33,LF,rel,33ms,73,98,579.6,0,576.6,no,yes,0,7.3,cw
33,LF,rel,33ms,74,107,486.6,0,546.1,no,no,0,7.3,cw
33,LF,rel,33ms,75,192,557.6,0,562.6,no,no,0,7.3,cw
33,LF,rel,33ms,76,65,572.5,0,536.1,no,yes,12.5,7.3,cw
33,LF,rel,33ms,77,75,528.6,0,498.7,no,yes,12.5,7.3,cw
33,LF,rel,33ms,78,42,561,0,665.3,no,no,14.3,7.3,cw
33,LF,rel,33ms,79,141,512.6,0,630,no,yes,25,7.3,cw
33,LF,rel,33ms,80,137,492.3,0,736.5,no,no,0,7.3,cw
33,LF,rel,33ms,81,159,596,0,769.5,no,no,12.5,7.3,cw
33,LF,rel,33ms,82,130,841.5,0,808.6,no,no,0,7.3,cw
33,LF,rel,33ms,83,113,713.9,0,,yes,,25,7.3,cw
33,LF,rel,33ms,84,25,565.6,0,471.7,no,yes,12.5,7.3,cw
33,HF,unrel,66ms,13,94,610.9,0,510.4,no,yes,0,7.3,cw
33,HF,unrel,66ms,14,104,468.1,0,595.2,no,yes,12.5,7.3,cw
33,HF,unrel,66ms,15,203,647.3,0,916.8,no,no,0,7.3,cw
33,HF,unrel,66ms,16,63,450.3,0,777.3,no,no,0,7.3,cw
33,HF,unrel,66ms,17,82,459,0,438.5,no,yes,12.5,7.3,cw
33,HF,unrel,66ms,18,44,551.7,0,475.3,no,yes,0,7.3,cw
33,HF,unrel,66ms,19,155,515.4,0,1387.9,no,yes,0,7.3,cw
33,HF,unrel,66ms,20,135,490.6,0,760.9,no,yes,0,7.3,cw
33,HF,unrel,66ms,21,174,545.8,0,559.5,no,yes,0,7.3,cw
33,HF,unrel,66ms,22,110,532.6,0,,yes,,0,7.3,cw
33,HF,unrel,66ms,23,120,543.4,0,607.3,no,yes,0,7.3,cw
33,HF,unrel,66ms,24,22,514.4,0,794.2,no,no,0,7.3,cw
33,LF,unrel,66ms,37,88,690.8,0,414.3,no,yes,0,7.3,cw
33,LF,unrel,66ms,38,97,576.6,0,396.1,no,yes,25,7.3,cw
33,LF,unrel,66ms,39,186,702.2,0,598,no,no,12.5,7.3,cw
33,LF,unrel,66ms,40,79,717.9,0,,yes,,0,7.3,cw
33,LF,unrel,66ms,41,83,519.4,0,459,no,yes,0,7.3,cw
33,LF,unrel,66ms,42,54,502.2,0,681.6,no,no,0,7.3,cw
33,LF,unrel,66ms,43,145,612.9,0,838.8,no,yes,0,7.3,cw
33,LF,unrel,66ms,44,154,888.3,0,,yes,,0,7.3,cw
33,LF,unrel,66ms,45,173,559.5,0,949.2,no,no,37.5,7.3,cw
33,LF,unrel,66ms,46,127,775.5,0,507,no,yes,12.5,7.3,cw
33,LF,unrel,66ms,47,125,661,1,529.3,no,yes,37.5,7.3,cw
33,LF,unrel,66ms,48,20,667.5,0,503,no,yes,37.5,7.3,cw
33,HF,unrel,33ms,1,103,595.2,0,518.1,no,yes,12.5,7.3,cw
33,HF,unrel,33ms,2,102,518.1,0,,yes,,0,7.3,cw
33,HF,unrel,33ms,3,194,643,0,751.9,no,no,0,7.3,cw
33,HF,unrel,33ms,4,74,498.7,0,492.9,no,yes,0,7.3,cw
33,HF,unrel,33ms,5,78,449.4,1,395.6,no,yes,12.5,7.3,cw
33,HF,unrel,33ms,6,51,459.7,1,477.8,no,no,12.5,7.3,cw
33,HF,unrel,33ms,7,140,630,0,621.2,no,no,0,7.3,cw
33,HF,unrel,33ms,8,156,504.6,0,515.4,no,yes,12.5,7.3,cw
33,HF,unrel,33ms,9,161,508.9,0,636.8,no,no,12.5,7.3,cw
33,HF,unrel,33ms,10,119,607.3,0,831.8,no,no,0,7.3,cw
33,HF,unrel,33ms,11,116,475.9,0,478,no,yes,12.5,7.3,cw
33,HF,unrel,33ms,12,19,503,0,,yes,,12.5,7.3,cw
33,LF,unrel,33ms,25,90,521.7,0,767.3,no,no,0,7.3,cw
33,LF,unrel,33ms,26,95,888.3,0,610.9,no,yes,12.5,7.3,cw
33,LF,unrel,33ms,27,201,870.7,0,696.7,no,yes,37.5,7.3,cw
33,LF,unrel,33ms,28,68,471.8,1,530.7,no,yes,12.5,7.3,cw
33,LF,unrel,33ms,29,64,536.1,0,450.3,no,yes,12.5,7.3,cw
33,LF,unrel,33ms,30,56,528.5,0,474.6,no,yes,12.5,7.3,cw
33,LF,unrel,33ms,31,133,767.9,1,689.9,no,yes,28.6,7.3,cw
33,LF,unrel,33ms,32,150,683.2,0,437.3,no,yes,12.5,7.3,cw
33,LF,unrel,33ms,33,178,600,0,,yes,,0,7.3,cw
33,LF,unrel,33ms,34,132,689.9,0,583.7,no,yes,12.5,7.3,cw
33,LF,unrel,33ms,35,114,855.1,0,713.9,no,yes,12.5,7.3,cw
33,LF,unrel,33ms,36,24,471.7,0,647.6,no,no,37.5,7.3,cw
34,HF,rel,66ms,61,84,554.9,0,502.4,no,yes,0,3.1,lp
34,HF,rel,66ms,62,68,541.2,0,638.5,no,yes,0,3.1,lp
34,HF,rel,66ms,63,90,528.5,0,1109.8,no,no,12.5,3.1,lp
34,HF,rel,66ms,64,57,436.6,0,645.8,no,no,0,3.1,lp
34,HF,rel,66ms,65,47,535.6,0,683,no,yes,12.5,3.1,lp
34,HF,rel,66ms,66,117,737.8,0,559.5,no,no,12.5,3.1,lp
34,HF,rel,66ms,67,190,469.3,0,881.3,no,yes,0,3.1,lp
34,HF,rel,66ms,68,185,486.3,0,782,no,no,0,3.1,lp
34,HF,rel,66ms,69,35,565.9,0,731.5,no,no,0,3.1,lp
34,HF,rel,66ms,70,177,781.3,0,889.4,no,no,0,3.1,lp
34,HF,rel,66ms,71,158,524.4,0,654.4,no,yes,12.5,3.1,lp
34,HF,rel,66ms,72,135,497.4,0,542.4,no,no,0,3.1,lp
34,LF,rel,66ms,85,63,497.5,0,477.1,no,yes,0,3.1,lp
34,LF,rel,66ms,86,62,477.1,0,488.6,no,yes,0,3.1,lp
34,LF,rel,66ms,87,104,563.4,0,728.2,no,no,12.5,3.1,lp
34,LF,rel,66ms,88,43,482.7,0,446.3,no,yes,0,3.1,lp
34,LF,rel,66ms,89,49,559,0,540,no,yes,12.5,3.1,lp
34,LF,rel,66ms,90,126,629.6,0,631,no,no,0,3.1,lp
34,LF,rel,66ms,91,187,633.4,0,634.7,no,no,12.5,3.1,lp
34,LF,rel,66ms,92,203,639.7,0,875,no,no,0,3.1,lp
34,LF,rel,66ms,93,25,571.4,0,586.5,no,no,25,3.1,lp
34,LF,rel,66ms,94,170,564.8,0,,yes,,12.5,3.1,lp
34,LF,rel,66ms,95,160,572,0,737.5,no,no,14.3,3.1,lp
34,LF,rel,66ms,96,133,571.4,0,854,no,no,0,3.1,lp
34,HF,rel,33ms,49,77,555.5,0,720.5,no,no,12.5,3.1,lp
34,HF,rel,33ms,50,75,590.2,0,822,no,no,0,3.1,lp
34,HF,rel,33ms,51,95,570.7,0,851.9,no,no,12.5,3.1,lp
34,HF,rel,33ms,52,42,446.3,0,671.5,no,no,0,3.1,lp
34,HF,rel,33ms,53,38,1699.4,1,,yes,,0,3.1,lp
34,HF,rel,33ms,54,124,632.3,0,882.1,no,no,14.3,3.1,lp
34,HF,rel,33ms,55,192,660.9,0,795.1,no,yes,0,3.1,lp
34,HF,rel,33ms,56,193,2628.2,1,660.9,no,yes,0,3.1,lp
34,HF,rel,33ms,57,14,597.9,0,663.1,no,yes,0,3.1,lp
34,HF,rel,33ms,58,162,490.1,0,717.6,no,yes,0,3.1,lp
34,HF,rel,33ms,59,180,681.7,0,800.7,no,yes,12.5,3.1,lp
34,HF,rel,33ms,60,156,688.4,0,857.6,no,no,12.5,3.1,lp
34,LF,rel,33ms,73,72,559.2,0,588.9,no,yes,0,3.1,lp
34,LF,rel,33ms,74,83,502.4,0,630.3,no,no,0,3.1,lp
34,LF,rel,33ms,75,92,743.9,0,,yes,,0,3.1,lp
34,LF,rel,33ms,76,51,859,0,785.3,no,no,12.5,3.1,lp
34,LF,rel,33ms,77,48,540,0,535.6,no,yes,12.5,3.1,lp
34,LF,rel,33ms,78,128,805.2,0,678.5,no,no,14.3,3.1,lp
34,LF,rel,33ms,79,189,872.3,0,1176.1,no,no,25,3.1,lp
34,LF,rel,33ms,80,191,795.1,0,469.3,no,yes,0,3.1,lp
34,LF,rel,33ms,81,27,570.3,0,,yes,,12.5,3.1,lp
34,LF,rel,33ms,82,168,862.5,0,571.5,no,no,0,3.1,lp
34,LF,rel,33ms,83,169,629.3,1,862.5,no,yes,25,3.1,lp
34,LF,rel,33ms,84,149,808.1,0,,yes,,12.5,3.1,lp
34,HF,unrel,66ms,13,73,545.5,0,559.2,no,yes,0,3.1,lp
34,HF,unrel,66ms,14,71,588.9,0,,yes,,12.5,3.1,lp
34,HF,unrel,66ms,15,100,663.1,0,682.6,no,no,0,3.1,lp
34,HF,unrel,66ms,16,54,490.7,0,486.3,no,yes,0,3.1,lp
34,HF,unrel,66ms,17,59,532.8,0,746.4,no,no,12.5,3.1,lp
34,HF,unrel,66ms,18,131,697.5,0,718.3,no,no,0,3.1,lp
34,HF,unrel,66ms,19,197,497,0,692.4,no,yes,0,3.1,lp
34,HF,unrel,66ms,20,194,509.7,0,2628.2,no,yes,0,3.1,lp
34,HF,unrel,66ms,21,29,490.6,0,635.8,no,no,0,3.1,lp
34,HF,unrel,66ms,22,179,800.7,0,725.6,no,no,0,3.1,lp
34,HF,unrel,66ms,23,163,862.5,0,490.1,no,yes,0,3.1,lp
34,HF,unrel,66ms,24,153,627.1,0,577.5,no,no,0,3.1,lp
34,LF,unrel,66ms,37,64,566,0,497.5,no,yes,0,3.1,lp
34,LF,unrel,66ms,38,79,537,0,751.3,no,no,25,3.1,lp
34,LF,unrel,66ms,39,108,643.2,0,694.7,no,no,12.5,3.1,lp
34,LF,unrel,66ms,40,46,683,0,1656,no,no,0,3.1,lp
34,LF,unrel,66ms,41,53,486.3,0,497.9,no,yes,0,3.1,lp
34,LF,unrel,66ms,42,110,653.7,0,689.1,no,no,0,3.1,lp
34,LF,unrel,66ms,43,183,587.7,0,938,no,yes,0,3.1,lp
34,LF,unrel,66ms,44,182,872.3,0,551.6,no,no,0,3.1,lp
34,LF,unrel,66ms,45,31,714.8,1,703,no,no,37.5,3.1,lp
34,LF,unrel,66ms,46,161,717.6,0,572,no,yes,12.5,3.1,lp
34,LF,unrel,66ms,47,174,585.8,0,685.2,no,yes,37.5,3.1,lp
34,LF,unrel,66ms,48,154,872.3,0,627.1,no,yes,37.5,3.1,lp
34,HF,unrel,33ms,1,61,488.6,0,649.2,no,yes,12.5,3.1,lp
34,HF,unrel,33ms,2,67,638.5,0,822.2,no,no,0,3.1,lp
34,HF,unrel,33ms,3,105,502.4,0,563.4,no,yes,0,3.1,lp
34,HF,unrel,33ms,4,55,528.6,0,490.7,no,yes,0,3.1,lp
34,HF,unrel,33ms,5,52,497.9,0,859,no,yes,12.5,3.1,lp
34,HF,unrel,33ms,6,121,595.3,0,626.4,no,no,12.5,3.1,lp
34,HF,unrel,33ms,7,200,570.7,0,684.7,no,no,0,3.1,lp
34,HF,unrel,33ms,8,198,502.8,0,497,no,yes,12.5,3.1,lp
34,HF,unrel,33ms,9,13,663.1,0,,yes,,12.5,3.1,lp
34,HF,unrel,33ms,10,157,654.4,0,688.4,no,yes,0,3.1,lp
34,HF,unrel,33ms,11,166,501.6,0,662.2,no,no,12.5,3.1,lp
34,HF,unrel,33ms,12,144,641.9,0,792.2,no,no,12.5,3.1,lp
34,LF,unrel,33ms,25,80,493.4,0,537,no,yes,0,3.1,lp
34,LF,unrel,33ms,26,81,547.3,0,493.4,no,yes,12.5,3.1,lp
34,LF,unrel,33ms,27,86,518.2,0,846.6,no,no,37.5,3.1,lp
34,LF,unrel,33ms,28,60,649.2,0,532.8,no,yes,12.5,3.1,lp
34,LF,unrel,33ms,29,37,760.3,1,648.9,no,no,12.5,3.1,lp
34,LF,unrel,33ms,30,119,693.9,0,796.2,no,no,12.5,3.1,lp
34,LF,unrel,33ms,31,204,527.9,0,639.7,no,yes,28.6,3.1,lp
34,LF,unrel,33ms,32,196,692.4,0,594.1,no,no,12.5,3.1,lp
34,LF,unrel,33ms,33,15,615.5,0,597.9,no,yes,0,3.1,lp
34,LF,unrel,33ms,34,164,581.4,0,862.5,no,yes,12.5,3.1,lp
34,LF,unrel,33ms,35,173,685.2,0,849.5,no,no,12.5,3.1,lp
34,LF,unrel,33ms,36,142,872.3,0,593.9,no,no,37.5,3.1,lp
35,HF,rel,66ms,61,88,490.2,0,535.2,no,yes,0,5.2,sh
35,HF,rel,66ms,62,93,424.6,0,558.4,no,yes,0,5.2,sh
35,HF,rel,66ms,63,174,573.3,0,730.9,no,no,12.5,5.2,sh
35,HF,rel,66ms,64,140,452.4,0,596.3,no,yes,0,5.2,sh
35,HF,rel,66ms,65,154,464,0,557.7,no,yes,12.5,5.2,sh
35,HF,rel,66ms,66,55,434.9,0,627.5,no,no,12.5,5.2,sh
35,HF,rel,66ms,67,74,524.6,0,663.3,no,no,0,5.2,sh
35,HF,rel,66ms,68,70,528.4,0,,yes,,0,5.2,sh
35,HF,rel,66ms,69,109,467.4,0,613.6,no,no,0,5.2,sh
35,HF,rel,66ms,70,33,462.4,0,548.1,no,yes,0,5.2,sh
35,HF,rel,66ms,71,35,538.3,0,626.9,no,yes,12.5,5.2,sh
35,HF,rel,66ms,72,189,565.5,0,521.7,no,no,0,5.2,sh
35,LF,rel,66ms,85,100,571.3,0,619.9,no,no,0,5.2,sh
35,LF,rel,66ms,86,85,519,0,506.6,no,yes,0,5.2,sh
35,LF,rel,66ms,87,167,422.6,0,498.1,no,yes,12.5,5.2,sh
35,LF,rel,66ms,88,145,485.5,0,822.7,no,no,0,5.2,sh
35,LF,rel,66ms,89,139,596.3,0,679,no,no,12.5,5.2,sh
35,LF,rel,66ms,90,50,759.4,0,547.3,no,no,0,5.2,sh
35,LF,rel,66ms,91,69,541.3,1,513.6,no,yes,12.5,5.2,sh
35,LF,rel,66ms,92,82,523.7,0,594.9,no,no,0,5.2,sh
35,LF,rel,66ms,93,117,458.3,0,635.7,no,yes,25,5.2,sh
35,LF,rel,66ms,94,30,480.4,0,624.9,no,yes,12.5,5.2,sh
35,LF,rel,66ms,95,25,660.2,0,812.6,no,no,14.3,5.2,sh
35,LF,rel,66ms,96,186,456.8,0,558.5,no,no,0,5.2,sh
35,HF,rel,33ms,49,103,516.3,0,560.6,no,yes,12.5,5.2,sh
35,HF,rel,33ms,50,107,638.9,0,465.1,no,yes,0,5.2,sh
35,HF,rel,33ms,51,166,498.1,0,444.2,no,yes,12.5,5.2,sh
35,HF,rel,33ms,52,156,523.1,0,525.9,no,yes,0,5.2,sh
35,HF,rel,33ms,53,134,504.8,0,582.5,no,yes,0,5.2,sh
35,HF,rel,33ms,54,56,632.9,0,434.9,no,yes,14.3,5.2,sh
35,HF,rel,33ms,55,77,516.1,0,551.1,no,yes,0,5.2,sh
35,HF,rel,33ms,56,68,513.6,0,583.3,no,no,0,5.2,sh
35,HF,rel,33ms,57,123,684.1,0,744.3,no,no,0,5.2,sh
35,HF,rel,33ms,58,21,645,0,787.2,no,no,0,5.2,sh
35,HF,rel,33ms,59,26,499.6,0,660.2,no,yes,12.5,5.2,sh
35,HF,rel,33ms,60,190,608.5,0,565.5,no,yes,12.5,5.2,sh
35,LF,rel,33ms,73,97,465.2,0,616.3,no,no,0,5.2,sh
35,LF,rel,33ms,74,87,535.2,0,572.2,no,yes,0,5.2,sh
35,LF,rel,33ms,75,158,536.4,0,632.2,no,no,0,5.2,sh
35,LF,rel,33ms,76,142,501.8,0,546.1,no,yes,12.5,5.2,sh
35,LF,rel,33ms,77,136,498.4,0,558.7,no,yes,12.5,5.2,sh
35,LF,rel,33ms,78,53,518.5,0,629.5,no,no,14.3,5.2,sh
35,LF,rel,33ms,79,64,534.3,0,563.3,no,yes,25,5.2,sh
35,LF,rel,33ms,80,62,586.5,0,684.4,no,no,0,5.2,sh
35,LF,rel,33ms,81,116,635.7,0,635.5,no,no,12.5,5.2,sh
35,LF,rel,33ms,82,29,624.9,0,540.5,no,no,0,5.2,sh
35,LF,rel,33ms,83,27,537.5,0,499.6,no,yes,25,5.2,sh
35,LF,rel,33ms,84,197,577.4,1,475.5,no,no,12.5,5.2,sh
35,HF,unrel,66ms,13,104,544,0,516.3,no,yes,0,5.2,sh
35,HF,unrel,66ms,14,106,465.1,0,651.1,no,no,12.5,5.2,sh
35,HF,unrel,66ms,15,165,444.2,0,595.3,no,no,0,5.2,sh
35,HF,unrel,66ms,16,141,546.1,0,452.4,no,yes,0,5.2,sh
35,HF,unrel,66ms,17,146,546,0,485.5,no,yes,12.5,5.2,sh
35,HF,unrel,66ms,18,47,536.9,0,650.9,no,no,0,5.2,sh
35,HF,unrel,66ms,19,63,563.3,0,586.5,no,yes,0,5.2,sh
35,HF,unrel,66ms,20,65,609.3,0,534.3,no,yes,0,5.2,sh
35,HF,unrel,66ms,21,125,549.9,0,714.1,no,no,0,5.2,sh
35,HF,unrel,66ms,22,34,626.9,0,462.4,no,yes,0,5.2,sh
35,HF,unrel,66ms,23,18,509,0,813.4,no,no,0,5.2,sh
35,HF,unrel,66ms,24,201,759.4,0,1128.2,no,no,0,5.2,sh
35,LF,unrel,66ms,37,95,582.1,0,773.1,no,no,0,5.2,sh
35,LF,unrel,66ms,38,101,556.9,0,571.3,no,yes,25,5.2,sh
35,LF,unrel,66ms,39,171,474.2,1,660.2,no,no,12.5,5.2,sh
35,LF,unrel,66ms,40,143,506.3,0,501.8,no,yes,0,5.2,sh
35,LF,unrel,66ms,41,152,578.7,0,527,no,no,0,5.2,sh
35,LF,unrel,66ms,42,42,758.1,0,539.1,no,no,0,5.2,sh
35,LF,unrel,66ms,43,75,759.4,0,524.6,no,yes,0,5.2,sh
35,LF,unrel,66ms,44,80,759.4,0,,yes,,0,5.2,sh
35,LF,unrel,66ms,45,110,551.9,0,467.4,no,yes,37.5,5.2,sh
35,LF,unrel,66ms,46,36,557.3,0,538.3,no,yes,12.5,5.2,sh
35,LF,unrel,66ms,47,23,619.8,0,645.1,no,yes,37.5,5.2,sh
35,LF,unrel,66ms,48,195,735.6,0,574,no,no,37.5,5.2,sh
35,HF,unrel,33ms,1,90,497.8,0,784.1,no,no,12.5,5.2,sh
35,HF,unrel,33ms,2,86,572.2,0,519,no,yes,0,5.2,sh
35,HF,unrel,33ms,3,160,594.2,0,851.3,no,no,0,5.2,sh
35,HF,unrel,33ms,4,133,582.5,0,529.3,no,no,0,5.2,sh
35,HF,unrel,33ms,5,155,525.9,0,464,no,yes,12.5,5.2,sh
35,HF,unrel,33ms,6,48,653.3,0,536.9,no,yes,12.5,5.2,sh
35,HF,unrel,33ms,7,84,506.6,0,792.9,no,no,0,5.2,sh
35,HF,unrel,33ms,8,76,551.1,0,856.3,no,yes,12.5,5.2,sh
35,HF,unrel,33ms,9,127,759.4,0,528.2,no,no,12.5,5.2,sh
35,HF,unrel,33ms,10,22,645.1,0,645,no,yes,0,5.2,sh
35,HF,unrel,33ms,11,14,754.6,1,,yes,,12.5,5.2,sh
35,HF,unrel,33ms,12,191,546,0,608.5,no,yes,12.5,5.2,sh
35,LF,unrel,33ms,25,92,558.4,0,671.6,no,no,0,5.2,sh
35,LF,unrel,33ms,26,102,560.6,0,556.9,no,yes,12.5,5.2,sh
35,LF,unrel,33ms,27,163,526.2,0,629.3,no,no,37.5,5.2,sh
